Time,Title,Rate Limit Remaining,Title_Clean,Sentiment,Sentiment_Score,Topic,Topic_Score
Wed Apr  2 17:58:13 2025,Top Officials Placed on Leave After Denying DOGE Access to Federal Payroll Systems,999.0,top officials placed on leave after denying doge access to federal payroll systems,LABEL_0,0.5585324764251709,security,0.7971818447113037
Wed Apr  2 17:58:18 2025,"macOS Sequoia 15.4 available now, here’s what’s new",999.0,macos sequoia 154 available now heres whats new,LABEL_1,0.8483085632324219,hardware,0.7562181949615479
Wed Apr  2 17:58:23 2025,"In breakthrough, Israeli-led team activates dormant bone marrow cells for transplants",999.0,in breakthrough israeliled team activates dormant bone marrow cells for transplants,LABEL_1,0.6344573497772217,security,0.258360356092453
Wed Apr  2 17:58:28 2025,VMware Workstation auto-updates broken after Broadcom URL redirect,999.0,vmware workstation autoupdates broken after broadcom url redirect,LABEL_0,0.7424581050872803,hardware,0.5558612942695618
Wed Apr  2 17:58:33 2025,"Making the Case to Students That Math Is Important, Even When AI Does It All",999.0,making the case to students that math is important even when ai does it all,LABEL_1,0.5641770958900452,AI,0.9621464610099792
Wed Apr  2 17:58:38 2025,Micron confirms memory price hikes as AI and data center demand surges,999.0,micron confirms memory price hikes as ai and data center demand surges,LABEL_1,0.8289231657981873,AI,0.9209988117218018
Wed Apr  2 17:58:43 2025,A Startup Linked to Peter Thiel Wants to Build the “Next Great City” in Greenland,999.0,a startup linked to peter thiel wants to build the next great city in greenland,LABEL_2,0.9252330660820007,AI,0.263195276260376
Wed Apr  2 17:58:49 2025,"College students are using AI, but they're conflicted about it",999.0,college students are using ai but theyre conflicted about it,LABEL_1,0.6113959550857544,AI,0.792982280254364
Wed Apr  2 17:58:54 2025,"US attorney general announces federal charges, Texas arrest of Tesla crime suspect. Justice Department will be seeking 20 years in prison",999.0,us attorney general announces federal charges texas arrest of tesla crime suspect justice department will be seeking 20 years in prison,LABEL_1,0.7146967649459839,AI,0.5228970646858215
Wed Apr  2 17:58:59 2025,Anthropic will begin sweeping offices for hidden devices as it ramps up security,999.0,anthropic will begin sweeping offices for hidden devices as it ramps up security,LABEL_1,0.8435149788856506,security,0.9294295310974121
Wed Apr  2 17:59:04 2025,OpenAI plans to release a new 'open' AI language model in the coming months | TechCrunch,999.0,openai plans to release a new open ai language model in the coming months  techcrunch,LABEL_1,0.7337816953659058,AI,0.7795343399047852
Wed Apr  2 17:59:09 2025,Ford Patents A Manual Gear Shifter For EVs,999.0,ford patents a manual gear shifter for evs,LABEL_1,0.9165555834770203,hardware,0.7980217337608337
Wed Apr  2 17:59:14 2025,JPMorgan Just Beat Big Tech to a Quantum Breakthrough,999.0,jpmorgan just beat big tech to a quantum breakthrough,LABEL_2,0.6332579255104065,gadgets,0.3552064299583435
Wed Apr  2 17:59:19 2025,"Oracle buried serious data breach from customers, now hacker has it up for sale | Company remains quiet since denying the attack, even after researchers conclude the breach is real",999.0,oracle buried serious data breach from customers now hacker has it up for sale  company remains quiet since denying the attack even after researchers conclude the breach is real,LABEL_0,0.6874624490737915,security,0.7201960682868958
Wed Apr  2 17:59:24 2025,X hit by 2.8 billion profile data leak in alleged insider job,999.0,x hit by 28 billion profile data leak in alleged insider job,LABEL_0,0.5783820748329163,security,0.6939159631729126
Wed Apr  2 17:59:29 2025,Tesla car sales in France drop to lowest first-quarter in four years,999.0,tesla car sales in france drop to lowest firstquarter in four years,LABEL_0,0.7005565166473389,AI,0.3496245741844177
Wed Apr  2 17:59:34 2025,Why global tensions are a cybersecurity problem for every business,999.0,why global tensions are a cybersecurity problem for every business,LABEL_0,0.692206621170044,security,0.9899610877037048
Wed Apr  2 17:59:39 2025,Asda's tech separation from Walmart nears £1B as delays mount,999.0,asdas tech separation from walmart nears 1b as delays mount,LABEL_0,0.5137373805046082,security,0.3272484242916107
Wed Apr  2 17:59:44 2025,"Men’s turn: US scientists unveil a hormone-free male birth control pill! | YCT-529, a hormone-free pill developed by US researchers, has shown 99% effectiveness in trials and is now in human testing.",999.0,mens turn us scientists unveil a hormonefree male birth control pill  yct529 a hormonefree pill developed by us researchers has shown 99 effectiveness in trials and is now in human testing,LABEL_2,0.641537606716156,security,0.42228859663009644
Wed Apr  2 17:59:49 2025,Coin-sized nuclear 3V battery with 50-year lifespan enters mass production | The company plans to launch a more powerful single-watt version this year,999.0,coinsized nuclear 3v battery with 50year lifespan enters mass production  the company plans to launch a more powerful singlewatt version this year,LABEL_2,0.5610755681991577,hardware,0.7219612002372742
Wed Apr  2 17:59:54 2025,EV chargers now outnumber gas pumps in California as zero-emission vehicles surge | The state accounts for 30 percent of all new zero-emission vehicle sales nationwide,999.0,ev chargers now outnumber gas pumps in california as zeroemission vehicles surge  the state accounts for 30 percent of all new zeroemission vehicle sales nationwide,LABEL_1,0.6136914491653442,gadgets,0.6729891896247864
Wed Apr  2 17:59:59 2025,NASA astronauts open up about being 'stuck' in space for 9 months,999.0,nasa astronauts open up about being stuck in space for 9 months,LABEL_1,0.5920414328575134,gadgets,0.27301010489463806
Wed Apr  2 18:00:04 2025,A stroke survivor speaks again with the help of an experimental brain-computer implant,999.0,a stroke survivor speaks again with the help of an experimental braincomputer implant,LABEL_1,0.7241031527519226,software,0.2927316427230835
Wed Apr  2 18:00:09 2025,"New Microsoft login screens emphasize passkeys and ""passwordless"" authentication",999.0,new microsoft login screens emphasize passkeys and passwordless authentication,LABEL_1,0.8526829481124878,security,0.5878190994262695
Wed Apr  2 18:00:14 2025,OpenAI's new image generator is now available to all users | TechCrunch,999.0,openais new image generator is now available to all users  techcrunch,LABEL_2,0.7626169323921204,software,0.8114103078842163
Wed Apr  2 18:00:19 2025,Woman's Brain Implant Turns Her Thoughts Into Speech in Real Time,999.0,womans brain implant turns her thoughts into speech in real time,LABEL_1,0.8544186353683472,hardware,0.4499541223049164
Wed Apr  2 18:00:24 2025,OnlyFans Sued After Two Guys Realized They Might Not Actually Be Talking to Models | A class action complaint claims OnlyFans is allowing fraud on its platform by letting models use agency chat service to talk to fans,999.0,onlyfans sued after two guys realized they might not actually be talking to models  a class action complaint claims onlyfans is allowing fraud on its platform by letting models use agency chat service to talk to fans,LABEL_0,0.821153461933136,security,0.4689444303512573
Wed Apr  2 18:00:29 2025,Crowdsourced DNA Project Says It Will Shut Down to Protect Users from Rising Authoritarianism | The creator said he is worried about the changing political climate circling the globe.,999.0,crowdsourced dna project says it will shut down to protect users from rising authoritarianism  the creator said he is worried about the changing political climate circling the globe,LABEL_1,0.5037980079650879,security,0.7061838507652283
Wed Apr  2 18:00:34 2025,"World champs of white supremacy — why SA needs online disinformation laws, quick",999.0,world champs of white supremacy  why sa needs online disinformation laws quick,LABEL_0,0.6091863512992859,security,0.544447660446167
Wed Apr  2 18:00:39 2025,"Texas Lawmakers Just Can’t Quit Solar … Manufacturing, That Is | Tariffs or not, Texas is rapidly becoming an epicenter of domestic solar manufacturing in the US, with an assist from overseas investors.",999.0,texas lawmakers just cant quit solar  manufacturing that is  tariffs or not texas is rapidly becoming an epicenter of domestic solar manufacturing in the us with an assist from overseas investors,LABEL_2,0.5064839720726013,security,0.4246102571487427
Wed Apr  2 18:00:44 2025,Papers and patents are becoming less disruptive over time,999.0,papers and patents are becoming less disruptive over time,LABEL_1,0.5885993838310242,security,0.5412471294403076
Wed Apr  2 18:00:49 2025,Apple backports zero-day patches to older iPhones and Macs,999.0,apple backports zeroday patches to older iphones and macs,LABEL_1,0.7228959798812866,software,0.56195068359375
Wed Apr  2 18:00:54 2025,Vacheron Constantin Has Made the World’s Most Complicated Wristwatch,999.0,vacheron constantin has made the worlds most complicated wristwatch,LABEL_2,0.9167103171348572,hardware,0.6107245087623596
Wed Apr  2 18:00:59 2025,Scientists merge two 'impossible' materials into new artificial structure,999.0,scientists merge two impossible materials into new artificial structure,LABEL_1,0.6762920022010803,AI,0.5721952319145203
Wed Apr  2 18:01:04 2025,"We are finally beginning to understand how LLMs work: No, they don't simply predict word after word",999.0,we are finally beginning to understand how llms work no they dont simply predict word after word,LABEL_1,0.5871615409851074,software,0.5770592093467712
Wed Apr  2 18:01:09 2025,Mercedes Weighs Pulling US Entry-Level Cars Over Tariffs,999.0,mercedes weighs pulling us entrylevel cars over tariffs,LABEL_1,0.6019988059997559,hardware,0.7016471028327942
Wed Apr  2 18:01:14 2025,Japan enforces law for swift removal of defamatory online posts,999.0,japan enforces law for swift removal of defamatory online posts,LABEL_1,0.766144335269928,security,0.4683437645435333
Wed Apr  2 18:01:19 2025,Charging electric vehicles 5x faster in subfreezing temps,999.0,charging electric vehicles 5x faster in subfreezing temps,LABEL_2,0.7611103057861328,gadgets,0.5300858020782471
Wed Apr  2 18:01:24 2025,The threat of US–centric social media,999.0,the threat of uscentric social media,LABEL_0,0.49773648381233215,security,0.5371630787849426
Wed Apr  2 18:01:29 2025,Artificial Intelligence: A Deadly Love Affair with a Chatbot,999.0,artificial intelligence a deadly love affair with a chatbot,LABEL_1,0.5337092876434326,AI,0.7177416682243347
Wed Apr  2 18:01:34 2025,"NaNoWriMo shut down after AI, content moderation scandals",999.0,nanowrimo shut down after ai content moderation scandals,LABEL_0,0.640799880027771,AI,0.7041357159614563
Wed Apr  2 18:01:39 2025,"With Section 230 Repeal, Dems and Media Offer Trump New Censorship Tools",999.0,with section 230 repeal dems and media offer trump new censorship tools,LABEL_1,0.585205614566803,gadgets,0.3157692551612854
Wed Apr  2 18:01:44 2025,I tried the VR headset that puts domestic abusers in victims’ shoes,999.0,i tried the vr headset that puts domestic abusers in victims shoes,LABEL_0,0.626401424407959,hardware,0.703480064868927
Wed Apr  2 18:01:49 2025,"Starliner’s flight to the space station was far wilder than most of us thought | ""Hey, this is a very precarious situation we're in.""",999.0,starliners flight to the space station was far wilder than most of us thought  hey this is a very precarious situation were in,LABEL_1,0.4502936601638794,hardware,0.3428695499897003
Wed Apr  2 18:01:54 2025,How Meta’s Upcoming $1000+ Smart Glasses with a Screen Will Work,999.0,how metas upcoming 1000 smart glasses with a screen will work,LABEL_1,0.7350837588310242,gadgets,0.5062198638916016
